frame_id,timestamp,x,y,z,target_yaw,target_pitch,distance,armor_orientation_yaw
656,21864.5,0.177454,0.436951,2.22228,0.0796832,0.193546,2.27177,0.54083
657,21897.8,0.160731,0.438396,2.22203,0.0722097,0.194299,2.27056,0.478252
658,21931.1,0.0286013,0.431339,2.17722,0.0131359,0.195565,2.21972,-0.0959721
660,21997.8,-0.0681706,0.430306,2.15651,-0.031601,0.196855,2.20008,-0.455012
661,22031.1,-0.0785611,0.442483,2.21929,-0.0353844,0.19668,2.26433,-0.396598
662,22064.5,0.228568,0.408438,2.2379,0.101782,0.179609,2.28632,0.701868
663,22097.8,0.205729,0.407461,2.23473,0.0918011,0.179607,2.28087,0.605138
664,22131.1,0.0962917,0.398679,2.18233,0.0440947,0.180521,2.22054,0.303864
665,22164.4,0.0718028,0.381797,2.07902,0.0345231,0.181513,2.11501,-0.453597
666,22197.8,0.00995344,0.411379,2.24385,0.00443585,0.181321,2.28127,-0.0570315
667,22231.1,-0.0113314,0.394462,2.14926,-0.00527219,0.181511,2.18519,-0.293063
668,22264.4,-0.132105,0.407536,2.24327,-0.0588218,0.179407,2.28381,-0.57624
670,22331.1,-0.241496,0.438526,2.45189,-0.0981772,0.176146,2.50248,-1.01533
670,22331.1,0.17282,0.416184,2.13474,0.0807797,0.19193,2.18179,0.617471
672,22397.8,0.0144025,0.38115,1.93772,0.00743261,0.194216,1.9749,0.143487
675,22497.8,-0.0989416,0.43729,2.23873,-0.0441666,0.192717,2.28318,-0.420926
676,22531.1,-0.180092,0.440303,2.26866,-0.0792164,0.191111,2.318,-0.780547
676,22531.1,0.230491,0.389725,2.27491,0.100974,0.168819,2.31953,0.786156
677,22564.4,-0.221461,0.449606,2.33781,-0.0944483,0.189173,2.39093,-0.970289
677,22564.4,0.179233,0.371875,2.16203,0.0827112,0.169764,2.20109,0.647602
679,22631.1,0.0455673,0.38914,2.2514,0.0202367,0.171118,2.28524,-0.0322874
680,22664.4,-0.0114963,0.387079,2.24825,-0.00511342,0.170496,2.28135,0.122447
681,22697.7,-0.0642062,0.373325,2.16685,-0.0296224,0.170541,2.19972,-0.476205
682,22731.1,-0.108109,0.384381,2.23762,-0.0482766,0.169926,2.27297,-0.567677
683,22764.4,-0.122301,0.314411,1.80674,-0.0675881,0.17191,1.83797,0.997126
683,22764.4,0.261401,0.468669,2.39356,0.108779,0.192243,2.45298,0.780634
684,22797.7,-0.178455,0.385508,2.25648,-0.0789209,0.168694,2.29612,-0.898093
684,22797.7,0.220203,0.441099,2.24628,0.0977177,0.192999,2.29975,0.697278
685,22831,-0.214986,0.405237,2.38406,-0.0899332,0.167701,2.4278,-1.03066
685,22831,0.176853,0.425021,2.15963,0.0817084,0.193687,2.20815,0.598474
686,22864.4,-0.228512,0.422208,2.48451,-0.0917163,0.167634,2.53047,-1.04126
686,22864.4,0.177226,0.443635,2.25466,0.078443,0.193699,2.30471,0.492459
688,22931,-0.00890146,0.437872,2.20626,-0.00403462,0.19592,2.24931,-0.239245
690,22997.7,-0.1109,0.4308,2.15988,-0.0513006,0.19662,2.20521,-0.604661
690,22997.7,0.310928,0.452278,2.5145,0.12303,0.176648,2.5737,0.92077
691,23031,0.250336,0.414811,2.27431,0.10963,0.179347,2.32534,0.771369
692,23064.4,0.210837,0.392151,2.14406,0.0980204,0.180052,2.1898,0.683821
694,23131,0.0564952,0.40267,2.20019,0.0256718,0.180954,2.23745,0.0347117
695,23164.3,0.0170218,0.411218,2.24292,0.00758898,0.181322,2.28037,-0.0686162
696,23197.7,-0.0335066,0.39796,2.17106,-0.0154321,0.181268,2.20749,-0.328814
697,23231,-0.0535137,0.411253,2.24776,-0.0238031,0.18091,2.28569,-0.259687
698,23264.3,-0.18007,0.407103,2.25542,-0.0796698,0.178022,2.29893,-0.799438
699,23297.7,-0.223802,0.421966,2.35382,-0.0947953,0.176605,2.40179,-0.979996
699,23297.7,0.190285,0.426506,2.19098,0.086632,0.191556,2.24021,0.61368
700,23331,0.14046,0.429863,2.19284,0.0639664,0.193189,2.23899,0.43306
705,23497.6,-0.101587,0.4342,2.22291,-0.0456682,0.192705,2.2672,-0.445672
706,23531,-0.199599,0.436415,2.2595,-0.0881086,0.190074,2.3099,-0.896501
706,23531,0.156426,0.298974,1.70712,0.0913762,0.172666,1.74015,-1.03077
707,23564.3,-0.222873,0.449716,2.33874,-0.0950091,0.189134,2.39199,-0.978239
707,23564.3,0.179103,0.375393,2.18248,0.0818808,0.169777,2.22176,0.624246
708,23597.6,0.101427,0.401367,2.32081,0.0436752,0.171089,2.35745,-0.100044
709,23631,0.0811894,0.394042,2.27892,0.0356112,0.171108,2.31416,-0.0605135
710,23664.3,0.00488756,0.383393,2.22135,0.00220026,0.17091,2.2542,0.260098
712,23731,-0.131522,0.379789,2.21271,-0.0593694,0.16969,2.24892,-0.695968
712,23731,0.268877,0.453427,2.32329,0.115218,0.191496,2.38235,0.913616
713,23764.3,-0.148974,0.371127,2.16281,-0.0687711,0.169546,2.19947,-0.816939
713,23764.3,0.251306,0.453211,2.31729,0.108026,0.192042,2.37453,0.816859
714,23797.6,-0.188685,0.391678,2.29915,-0.0818839,0.168183,2.33989,-0.928982
714,23797.6,0.209861,0.437489,2.22801,0.0939152,0.193058,2.28023,0.676408
715,23830.9,0.132664,0.449916,2.27526,0.0582414,0.194902,2.32311,0.258009
716,23864.3,0.0654156,0.442348,2.23252,0.0292929,0.195523,2.27686,-0.210824
717,23897.6,-0.00144135,0.436697,2.2003,-0.000655068,0.195925,2.24322,-0.226039
718,23930.9,-0.0508503,0.394561,1.98405,-0.025624,0.196243,2.02354,-0.605926
720,23997.6,0.256626,0.416167,2.28683,0.111752,0.178915,2.33851,0.796661
721,24030.9,0.176366,0.406755,2.22765,0.0790065,0.180053,2.27134,0.495336
722,24064.3,0.122177,0.408097,2.23776,0.0545439,0.180124,2.27795,0.280005
723,24097.6,0.104203,0.417849,2.28692,0.0455332,0.180536,2.32711,-0.150244
724,24130.9,0.00367701,0.400957,2.18712,0.00168121,0.181313,2.22357,-0.261133
725,24164.2,-0.0828305,0.408596,2.24248,-0.0369201,0.18011,2.28091,-0.368843
727,24230.9,-0.18174,0.408569,2.26421,-0.0800945,0.177965,2.30795,-0.80302
728,24264.2,-0.215422,0.415165,2.31355,-0.0928458,0.176811,2.36035,-0.962668
729,24297.6,0.162293,0.419613,2.14888,0.0753812,0.19231,2.19547,0.561008
731,24364.2,0.0116496,0.379271,1.92814,0.00604182,0.19422,1.96512,0.139676
733,24430.9,-0.0819579,0.424436,2.17344,-0.037691,0.192723,2.21601,-0.456278
734,24464.2,0.266257,0.403006,2.36132,0.112283,0.167996,2.41022,0.908865
735,24497.5,0.246196,0.398907,2.32951,0.105295,0.168674,2.3762,0.817718
736,24530.9,-0.205916,0.436481,2.26373,-0.0907134,0.189713,2.31461,-0.938619
736,24530.9,0.194926,0.379191,2.20691,0.0880965,0.169511,2.24772,0.664193
737,24564.2,-0.223174,0.449673,2.33884,-0.0951326,0.189107,2.39211,-0.983301
737,24564.2,0.179054,0.377345,2.19239,0.0814898,0.169891,2.23182,0.617359
738,24597.5,0.140616,0.405542,2.34663,0.059851,0.170828,2.38556,0.229627
739,24630.9,0.111097,0.403723,2.33417,0.0475602,0.171078,2.37143,-0.181394
740,24664.2,-0.00586236,0.38737,2.24726,-0.00260867,0.170697,2.28041,-0.207258
741,24697.5,-0.058463,0.372334,2.16151,-0.0270407,0.170521,2.19412,-0.465173
742,24730.9,-0.132347,0.379928,2.21502,-0.0596789,0.169574,2.25126,-0.702886
742,24730.9,0.26736,0.451362,2.31369,0.115046,0.191421,2.37242,0.911378
743,24764.2,-0.152212,0.377295,2.2021,-0.0690116,0.16929,2.23937,-0.795026
743,24764.2,0.252302,0.456031,2.3313,0.107804,0.192079,2.38885,0.7978
744,24797.5,-0.174036,0.384368,2.24776,-0.0772721,0.168867,2.28702,-0.881411
745,24830.8,0.138485,0.441644,2.23529,0.0618748,0.194701,2.28271,0.339086
746,24864.2,0.0726684,0.436365,2.20001,0.033019,0.195701,2.24405,0.188987
747,24897.5,0.0266738,0.435783,2.19916,0.0121285,0.195611,2.24208,0.0697076
749,24964.2,0.248416,0.41524,2.27624,0.108704,0.179397,2.3271,0.762642
750,24997.5,0.210338,0.412633,2.26219,0.0927134,0.179662,2.30912,0.584758
751,25030.8,0.291038,0.44442,2.4224,0.119571,0.180177,2.47996,1.15945
752,25064.2,0.172415,0.401568,2.19954,0.0782268,0.18004,2.24253,0.512126
754,25130.8,0.0314227,0.400905,2.18655,0.0143699,0.181317,2.22323,-0.217861
755,25164.1,0.01349,0.411319,2.24349,0.00601285,0.181322,2.28093,-0.0622262
756,25197.5,-0.101987,0.40772,2.23706,-0.045558,0.180095,2.2762,-0.437133
757,25230.8,-0.132078,0.418639,2.30229,-0.0573055,0.179582,2.34377,-0.518532
758,25264.1,-0.205547,0.416575,2.31637,-0.088505,0.177256,2.36249,-0.89213
759,25297.5,-0.214741,0.422844,2.35464,-0.0909476,0.176966,2.40193,-0.91419
764,25464.1,-0.121692,0.438383,2.24999,-0.054033,0.192153,2.29553,-0.500706
764,25464.1,0.295384,0.42442,2.49264,0.117953,0.167502,2.54571,0.980768
765,25497.4,0.242184,0.393306,2.29594,0.105095,0.16874,2.34194,0.819833
766,25530.8,-0.209789,0.442571,2.29811,-0.0910349,0.189482,2.34973,-0.926468
766,25530.8,0.194645,0.380224,2.21352,0.0877091,0.169472,2.25435,0.655593
767,25564.1,-0.238524,0.469638,2.44024,-0.0974365,0.189251,2.49644,-1.00209
767,25564.1,0.170587,0.377394,2.19151,0.0776832,0.17003,2.2303,0.577173
768,25597.4,0.0969747,0.389187,2.24809,0.0431098,0.171264,2.28359,0.230672
769,25630.8,0.0408602,0.393991,2.28035,0.0179165,0.171061,2.31449,-0.112645
770,25664.1,0.00316333,0.382874,2.21875,0.00142573,0.17088,2.25154,0.176392
772,25730.8,-0.112616,0.38757,2.25684,-0.0498584,0.169865,2.29265,-0.567298
773,25764.1,-0.157241,0.387707,2.26611,-0.0692773,0.16905,2.3044,-0.778882
773,25764.1,0.254737,0.461392,2.35824,0.107603,0.19212,2.41642,0.776405
774,25797.4,-0.190029,0.39225,2.30125,-0.0823893,0.168267,2.34216,-0.931356
774,25797.4,0.210297,0.440474,2.24354,0.0934616,0.193039,2.29602,0.657358
775,25830.8,0.165998,0.448202,2.26928,0.0730199,0.194492,2.31907,0.41755
776,25864.1,0.110741,0.442222,2.23497,0.0495085,0.195108,2.28099,0.238581
777,25897.4,0.0627699,0.438396,2.21247,0.0283633,0.195537,2.25636,-0.13774
779,25964.1,0.00589474,0.433457,2.18174,0.00270184,0.19612,2.22439,-0.236075
780,25997.4,0.262741,0.417275,2.29664,0.113907,0.178589,2.34898,0.821209
781,26030.7,0.19669,0.400122,2.19338,0.089435,0.179732,2.23824,0.616075
782,26064.1,0.166525,0.407298,2.23102,0.0745026,0.180083,2.274,0.459759
783,26097.4,0.0997459,0.398692,2.18225,0.045676,0.18052,2.22062,0.302037
784,26130.7,0.0905093,0.401379,2.1949,0.0412129,0.18072,2.23313,0.265472
785,26164,0.00287532,0.411468,2.24436,0.00128113,0.181321,2.28176,-0.0472467
786,26197.4,-0.0566761,0.411388,2.24845,-0.0252014,0.180908,2.28647,-0.279745
788,26264,-0.143914,0.371438,2.03955,-0.0704446,0.179706,2.07809,0.889187
789,26297.4,-0.211199,0.415787,2.31643,-0.0909231,0.176885,2.36291,-0.930145
790,26330.7,0.163211,0.425366,2.17948,0.0747459,0.192221,2.22659,0.528976
793,26430.7,0.0110136,0.382937,1.94687,0.00565704,0.194212,1.9842,0.152275
794,26464,-0.0671291,0.436534,2.23591,-0.0300142,0.192728,2.27911,-0.284591
795,26497.3,-0.111476,0.432314,2.21705,-0.0502387,0.192341,2.26156,-0.518478
796,26530.7,0.258022,0.400108,2.34273,0.109695,0.168157,2.39062,0.870937
797,26564,-0.201821,0.437486,2.26919,-0.0887065,0.189727,2.31977,-0.905261
798,26597.3,0.156864,0.384264,2.23105,0.0701941,0.170149,2.26933,0.451877
799,26630.7,0.135999,0.400398,2.31788,0.0586067,0.170767,2.35614,0.238339
800,26664,0.0596448,0.39421,2.28055,0.0261477,0.171108,2.31514,-0.0448538
801,26697.3,-0.0169318,0.384812,2.23239,-0.00758447,0.170695,2.26537,-0.2593
803,26764,-0.112374,0.382867,2.22848,-0.0503835,0.169934,2.26392,-0.596797
804,26797.3,-0.157229,0.386352,2.25706,-0.0695485,0.16913,2.29528,-0.789191
804,26797.3,0.251914,0.457906,2.33717,0.107371,0.192386,2.39489,0.786863
805,26830.6,-0.190518,0.392147,2.30142,-0.0825946,0.168208,2.34235,-0.940054
805,26830.6,0.208381,0.439039,2.2358,0.0929334,0.193084,2.28801,0.654024
806,26864,0.153144,0.43855,2.21896,0.068907,0.194672,2.26706,0.426032
807,26897.3,0.0866874,0.430799,2.17357,0.0398614,0.195512,2.21755,-0.371095
808,26930.6,0.0525551,0.441155,2.225,0.0236159,0.195681,2.26892,0.0975412
809,26964,-0.0239141,0.439675,2.21534,-0.0107944,0.195912,2.25867,-0.267374
811,27030.6,-0.124898,0.438802,2.20396,-0.0566091,0.19622,2.25068,-0.638086
811,27030.6,0.284321,0.425323,2.35481,0.120159,0.177431,2.40975,0.902526
812,27064,0.236613,0.409609,2.24425,0.105043,0.179554,2.29356,0.732528
814,27130.6,0.1526,0.402282,2.20422,0.0691205,0.180097,2.24582,0.427948
